,movie_title,movie_id,tags
2272,Sydney White,tt0815244,comedy romance college college girl female protagonist sorority sorority house dannystrong mattlong sammlevine joenussbaum
2273,House of Sand and Fog,tt0315983,drama auction home house iranian marriage francesfisher kimdickens roneldard vadimperelman
2274,Dead Poets Society,tt0097165,comedy drama education english teacher poet professor student robinwilliams joshcharles kurtwoodsmith peterweir
2275,Dumb & Dumber,tt0109686,comedy briefcase full of money character repeating someone else's dialogue character says i love you friendship reference to cinderella laurenholly mikestarr terigarr peterfarrelly
2276,When Harry Met Sally...,tt0098635,comedy drama romance friendship love male female friendship new york sex brunokirby gretchenpalmer harleyjanekozak robreiner
2277,The Verdict,tt0084855,drama archdiocese court hospital lawyer malpractice charlotterampling jamesmason jackwarden sidneylumet
2278,Road Trip,tt0215129,comedy blonde college friend highway travel road trip ethansuplee rachelblanchard paulocostanzo toddphillips
2279,Varsity Blues,tt0139699,comedy drama romance sport coach coyote popularity quarterback texas paulwalker ronlester markwalters brianrobbins
2280,The Artist,tt1655442,comedy drama romance 1920s jack russell terrier modern silent movie movie star movie studio bérénicebejo edlauter bethgrant michelhazanavicius
2281,The Unborn,tt1139668,drama fantasy horror mystery thriller babysitting experiment nightmare possession twin garyoldman atticusshaffer rachelbrosnahan davids.goyer
2282,Moonrise Kingdom,tt1748122,adventure comedy drama romance 1960s boy scouts boy scouts camp coming of age young love brucewillis billmurray bobbalaban wesanderson
2283,The Texas Chainsaw Massacre: The Beginning,tt0420294,horror cannibal car accident leatherface psychopath slaughterhouse mattbomer jordanabrewster lewtemple jonathanliebesman
2284,The Young Messiah,tt1002563,drama based on novel cliverussell vincentwalsh finnireland cyrusnowrasteh
2285,The Master of Disguise,tt0295427,comedy family disguise mask master of disguise restaurant waiter jenniferesposito kenanthompson jamesbrolin perryandelinblake
2286,Pan's Labyrinth,tt0457430,drama fantasy war fairy fairy tale faun princess spain ivanabaquero maribelverdú sergilópez guillermodeltoro
2287,See Spot Run,tt0250720,action comedy crime family boy fbi mailman van witness protection lesliebibb angust.jones paulsorvino johnwhitesell
2288,Baby Boy,tt0255819,crime drama romance thriller cartoon on tv family relationships physical abuse single parent two word title mo'nique snoopdogg angellconwell johnsingleton
2289,The Roommate,tt1265990,drama horror thriller animal abuse(non graphic) cat killer college dead cat death of cat leightonmeester danneelackles francesfisher christiane.christiansen
2290,Joe Dirt,tt0245686,adventure comedy drama first part grand canyon highway travel indian janitor brittanydaniel erikpersullivan fredward denniegordon
2291,Double Impact,tt0101764,action crime boat hong kong murder tunnel twins boloyeung alonnashaw kamelkrifa sheldonlettich
2292,Hot Fuzz,tt0425112,action comedy mystery accident conspiracy police police officer village billbailey joecornish billiewhitelaw edgarwright
2293,The Women,tt0430770,comedy drama beauty salon divorce fashion new york perfume jadapinkettsmith debimazar debramessing dianeenglish
2294,Vicky Cristina Barcelona,tt0497465,drama romance art artist painter sex summer scarlettjohansson kevindunn christopherevanwelch woodyallen
2295,Boys and Girls,tt0204175,comedy drama romance best friend break up friendship graduation male in underwear alysonhannigan amandadetmer tsianinajoelson robertiscove
2296,White Oleander,tt0283139,drama california foster home love oleander prison patrickfugit colehauser marcdonato peterkosminsky
2297,Jennifer's Body,tt1131734,comedy fantasy horror cannibalism cheerleader condom hook for hand satanic ritual j.k.simmons amysedaris cynthiastevenson karynkusama
2298,Drowning Mona,tt0186045,comedy crime mystery crying woman plot suspect waitress younger man older woman relationship willferrell jamieleecurtis traceywalter nickgomez
2299,Radio Days,tt0093818,comedy beach cigarette girl radio woman holding a baby working class mikestarr donpardo juliekavner woodyallen
2300,Remember Me,tt1403981,drama romance binge drinking new york new york city september 11 2001 suicide robertpattinson lenaolin rubyjerins allencoulter
2301,How to Deal,tt0319524,comedy drama romance best friend high school mother sister wedding dylanbaker alexandraholden trentford clarekilner
2302,My Stepmother Is an Alien,tt0095687,comedy romance sci-fi alien earth female alien mission secret jonlovitz alysonhannigan tonyjay richardbenjamin
2303,Philadelphia,tt0107818,drama aids city name in title gay homophobia lawyer denzelwashington tomhanks jasonrobards jonathandemme
2304,The Thirteenth Floor,tt0139809,mystery sci-fi thriller amnesia barricade letter time virtual reality gretchenmol craigbierko bradwilliamhenke josefrusnak
2305,Duets,tt0134630,comedy drama music convict karaoke middle america salesman singer lochlynmunro marianseldes hueylewis brucepaltrow
2306,Hollywood Ending,tt0278823,comedy romance blind director psychosomatic blindness self deprecating studio woodyallen debramessing treatwilliams woodyallen
2307,Detroit Rock City,tt0165710,comedy music band concert high school kiss teenager natashalyonne linshaye shannontweed adamrifkin
2308,Highlander,tt0091203,action adventure fantasy combat head cut off immortal scotland swordsman christopherlambert jonpolito celiaimrie russellmulcahy
2309,Things We Lost in the Fire,tt0469623,drama best friend dinner garage narcotics anonymous recovery alisonlohman omarbensonmiller robinweigert susannebier
2310,Steel,tt0120207,action crime sci-fi fight gang junkyard military soldier charlesnapier annabethgish hillharper kennethjohnson
2311,The Immigrant,tt1951181,drama romance immigrant immigration magician money prostitution jeremyrenner dagmaradominczyk angelasarafyan jamesgray
2312,The White Countess,tt0384686,drama history romance war countess diplomat japanese russian shanghai vanessaredgrave natasharichardson lynnredgrave jamesivory
2313,Trance,tt1924429,crime drama mystery thriller amnesia criminal heist hypnotherapy lost painting rosariodawson spencerwilding tuppencemiddleton dannyboyle
2314,Soul Plane,tt0367085,comedy airline airplane bathroom sex toilet mo'nique snoopdogg tomarnold jessyterrero
2315,Good,tt0436364,drama romance war censorship children corpse heil hitler suffering viggomortensen jodiewhittaker stevenmackintosh vicenteamorim
2316,Enter the Void,tt1191111,drama fantasy drug deal drugs explicit sex love stripper pazdelahuerta emilyalynlind ollyalexander gasparnoé
2317,Vamps,tt1545106,comedy horror romance murder new york city one word title vampire vampire slayer taylornegron justinkirk ivansergei amyheckerling
2318,The Homesman,tt2398231,drama western abusive marriage pastor prison wagon roast pig suicide by hanging barrycorbin timblakenelson mirandaotto tommyleejones
2319,Juwanna Mann,tt0247444,comedy drama romance sport basketball dodge viper hit in the crotch male nudity the star spangled banner vivicaa.fox jeniferlewis kevinpollak jessevaughan
2320,Slow Burn,tt0376196,drama mystery thriller district attorney interview murder prosecutor reporter mekhiphifer llcoolj fisherstevens waynebeach
2321,Wasabi,tt0281364,action comedy crime drama thriller french inheritance japan letter police detective hero carolebouquet ryôkohirosue michelmuller gérardkrawczyk
2322,Slither,tt0439815,comedy horror sci-fi alien b movie sex slug small town dustinmilligan gregghenry taniasaulnier jamesgunn
2323,Beverly Hills Cop,tt0086960,action comedy crime drug dealer drugs murder police brutality police shootout judgereinhold ronnycox jamesrusso martinbrest
2324,Home Alone,tt0099785,comedy family airport child protagonist child swearing christmas home alone macaulayculkin devinratray catherineo'hara chriscolumbus
2325,3 Men and a Baby,tt0094137,comedy drama family 1980s baby heroin package questioned by police tomselleck teddanson steveguttenberg leonardnimoy
2326,Tootsie,tt0084805,comedy drama romance actor actress friend love reputation billmurray sydneypollack terigarr sydneypollack
2327,Top Gun,tt0092099,action drama romance flying gay subtext machismo male objectification pilot tomcruise tomskerritt adrianpasdar tonyscott
2328,"Crouching Tiger, Hidden Dragon",tt0190332,action drama romance bare midriff china magical realism martial arts sword chenchang pei-peicheng sihunglung anglee
2329,American Beauty,tt0169547,drama domestic violence drug dealer homosexuality midlife crisis unfaithfulness kevinspacey petergallagher araceli sammendes
2330,The King's Speech,tt1504320,biography drama history romance king king george vi speech speech therapist throne colinfirth jenniferehle derekjacobi tomhooper
2331,Twins,tt0096320,comedy crime bare chested male brother catholic orphanage long lost siblings twins kellypreston tonyjay hugho'brian ivanreitman
2332,The Yellow Handkerchief,tt0954990,drama romance louisiana overalls road trip southern u.s. teenage boy kristenstewart eddieredmayne williamhurt udayanprasad
2333,The Color Purple,tt0088939,drama book strap girl racial discrimination racial tension stereotype oprahwinfrey raedawnchong danaivey stevenspielberg
2334,The Imitation Game,tt2084970,biography drama thriller war crossword puzzle cryptography enigma code gay lead character world war two benedictcumberbatch rorykinnear allenleech mortentyldum
2335,Private Benjamin,tt0081375,comedy war camera shot of feet female stockinged feet loss of husband pantyhose suntan pantyhose eileenbrennan albertbrooks alanoppenheimer howardzieff
2336,Diary of a Wimpy Kid,tt1196141,comedy family cheese diary friend middle school school chloëgracemoretz zacharygordon rachaelharris thorfreudenthal
2337,Mama,tt2023587,fantasy horror aunt children death of sister forest hiding in a closet javierbotet megancharpentier isabellenélisse andrésmuschietti
2338,National Lampoon's Vacation,tt0085995,adventure comedy amusement park dog family vacation national lampoon series vacation beverlyd'angelo randyquaid janekrakowski haroldramis
2339,Bad Grandpa,tt3063516,comedy child beauty pageant grandson hidden camera jackass road trip jacksonnicoll georginacates grasiemercedes jefftremaine
2340,The Queen,tt0436697,biography drama monarchy prime minister princess diana queen speech rogerallam sylviasyms alexjennings stephenfrears
2341,Beetlejuice,tt0094721,comedy fantasy attic ghost surrealism teenage girl yuppie catherineo'hara jeffreyjones glennshadix timburton
2342,Why Did I Get Married?,tt0906108,comedy drama marriage overweight psychologist secret work michaeljaiwhite tashasmith lammanrucker tylerperry
2343,Little Women,tt0110367,drama family romance civil war female protagonist post civil war reference to friedrich schiller u.s. civil war christianbale kirstendunst ericstoltz gillianarmstrong
2344,The Woman in Black,tt1596365,drama fantasy horror thriller afterlife baby boy bird in a cage ghost reunited family danielradcliffe rogerallam jessicaraine jameswatkins
